order_id,order_line_no,store_id,order_dt,dow,is_weekend,channel,payment_method,customer_id,staff_id,holiday_tag,is_refund,item_sku,item_name,category,unit_price_gbp,quantity,line_total_gbp,promo_code
2c21850c-abf3-4064-96fe-90af460cc832,7,1,01/01/2023 18:39,7,TRUE,Dine-in,Card,,12,NewYearsDay,FALSE,BR_PESHWARI_NAAN,Peshwari Naan,Bread,4.15,1,4.15,
2c21850c-abf3-4064-96fe-90af460cc832,8,1,01/01/2023 18:39,7,TRUE,Dine-in,Card,,12,NewYearsDay,FALSE,SI_BOMBAY_ALOO,Bombay Aloo (Side),Side,5.75,5,28.75,
2c21850c-abf3-4064-96fe-90af460cc832,9,1,01/01/2023 18:39,7,TRUE,Dine-in,Card,,12,NewYearsDay,FALSE,BR_TANDOORI_ROTI,Tandoori Roti,Bread,2.9,6,17.4,
2c21850c-abf3-4064-96fe-90af460cc832,10,1,01/01/2023 18:39,7,TRUE,Dine-in,Card,,12,NewYearsDay,FALSE,BR_PESHWARI_NAAN,Peshwari Naan,Bread,4.15,2,8.3,
326992aa-9b17-4495-943c-5b9fe3e034d4,1,1,01/01/2023 12:21,7,TRUE,Dine-in,Card,1602,11,NewYearsDay,FALSE,MA_TANDOORI_CHIK_Q1,Tandoori Chicken Z (on the bone) 1/4,Main,5.25,1,5.25,
326992aa-9b17-4495-943c-5b9fe3e034d4,2,1,01/01/2023 12:21,7,TRUE,Dine-in,Card,1602,11,NewYearsDay,FALSE,SI_BOMBAY_ALOO,Bombay Aloo (Side),Side,5.75,3,17.25,
67ea229b-f3d2-477a-a853-2e66f889b766,1,1,01/01/2023 12:37,7,TRUE,Collection,Card,333,15,NewYearsDay,FALSE,MA_VEG_TIKKA_M8,Tikka Z (VG/VN) - Main (8),Main,7.75,1,7.75,
67ea229b-f3d2-477a-a853-2e66f889b766,2,1,01/01/2023 12:37,7,TRUE,Collection,Card,333,15,NewYearsDay,FALSE,SI_TARKA_DHAL,Tarka Dhal (Side),Side,5.75,3,17.25,
67ea229b-f3d2-477a-a853-2e66f889b766,3,1,01/01/2023 12:37,7,TRUE,Collection,Card,333,15,NewYearsDay,FALSE,DR_BOTTLE_1_5L,Bottle 1.25/1.5L,Drink,3.95,5,19.75,
67ea229b-f3d2-477a-a853-2e66f889b766,4,1,01/01/2023 12:37,7,TRUE,Collection,Card,333,15,NewYearsDay,FALSE,SM_SET_MEAL_VEG,Set Meal Vegetarian,SetMeal,24,1,24,
67ea229b-f3d2-477a-a853-2e66f889b766,5,1,01/01/2023 12:37,7,TRUE,Collection,Card,333,15,NewYearsDay,FALSE,MA_JALFREZI,Jalfrezi,Main,13.7,1,13.7,
67ea229b-f3d2-477a-a853-2e66f889b766,6,1,01/01/2023 12:37,7,TRUE,Collection,Card,333,15,NewYearsDay,FALSE,ST_SHEEK_KEBAB_S2,Sheek Kebab (E M) - Starter (2),Starter,5.55,1,5.55,
67ea229b-f3d2-477a-a853-2e66f889b766,7,1,01/01/2023 12:37,7,TRUE,Collection,Card,333,15,NewYearsDay,FALSE,ST_VEG_TIKKA_S4,Tikka Z (VG/VN) - Starter (4),Starter,4.35,1,4.35,
67ea229b-f3d2-477a-a853-2e66f889b766,8,1,01/01/2023 12:37,7,TRUE,Collection,Card,333,15,NewYearsDay,FALSE,DR_CAN_330,Can 330ml,Drink,2.2,1,2.2,
67ea229b-f3d2-477a-a853-2e66f889b766,9,1,01/01/2023 12:37,7,TRUE,Collection,Card,333,15,NewYearsDay,FALSE,DR_BOTTLE_1_5L,Bottle 1.25/1.5L,Drink,3.95,6,23.7,
67ea229b-f3d2-477a-a853-2e66f889b766,10,1,01/01/2023 12:37,7,TRUE,Collection,Card,333,15,NewYearsDay,FALSE,MA_LAMB_CHOP_M4,Lamb Chop Z - Main (4),Main,11.35,1,11.35,
67ea229b-f3d2-477a-a853-2e66f889b766,11,1,01/01/2023 12:37,7,TRUE,Collection,Card,333,15,NewYearsDay,FALSE,MA_JALFREZI,Jalfrezi,Main,13.7,1,13.7,
95f95d8c-98c2-4b32-8ae1-0cf3ae3fe939,1,1,01/01/2023 21:51,7,TRUE,Collection,Card,1394,17,NewYearsDay,FALSE,MA_TANDOORI_CHIK_H2,Tandoori Chicken Z (on the bone) Half,Main,9.4,1,9.4,
95f95d8c-98c2-4b32-8ae1-0cf3ae3fe939,2,1,01/01/2023 21:51,7,TRUE,Collection,Card,1394,17,NewYearsDay,FALSE,SI_SAAG_ALOO,Saag Aloo (Side),Side,6,2,12,
95f95d8c-98c2-4b32-8ae1-0cf3ae3fe939,3,1,01/01/2023 21:51,7,TRUE,Collection,Card,1394,17,NewYearsDay,FALSE,MA_GARLIC_CHILLI,Garlic Chilli,Main,13.7,1,13.7,
95f95d8c-98c2-4b32-8ae1-0cf3ae3fe939,4,1,01/01/2023 21:51,7,TRUE,Collection,Card,1394,17,NewYearsDay,FALSE,ST_LAMB_CHOP_S2,Lamb Chop Z - Starter (2),Starter,6.35,1,6.35,
bd69dbb8-9d81-4108-87d5-7c4f6700e3c1,1,1,01/01/2023 13:24,7,TRUE,Just Eat,Online,,,NewYearsDay,FALSE,MA_FISH_TIKKA_M4,Fish Tikka F - Main (4 strips),Main,10.65,1,10.65,
bd69dbb8-9d81-4108-87d5-7c4f6700e3c1,2,1,01/01/2023 13:24,7,TRUE,Just Eat,Online,,,NewYearsDay,FALSE,SI_POPADOM,Popadom (Plain/Spicy),Side,1,2,2,
bd69dbb8-9d81-4108-87d5-7c4f6700e3c1,3,1,01/01/2023 13:24,7,TRUE,Just Eat,Online,,,NewYearsDay,FALSE,SM_SET_MEAL_2,Set Meal 2,SetMeal,43.95,1,43.95,
bd69dbb8-9d81-4108-87d5-7c4f6700e3c1,4,1,01/01/2023 13:24,7,TRUE,Just Eat,Online,,,NewYearsDay,FALSE,MA_TANDOORI_CHIK_H2,Tandoori Chicken Z (on the bone) Half,Main,9.4,1,9.4,
bd69dbb8-9d81-4108-87d5-7c4f6700e3c1,5,1,01/01/2023 13:24,7,TRUE,Just Eat,Online,,,NewYearsDay,FALSE,BR_TANDOORI_ROTI,Tandoori Roti,Bread,2.9,1,2.9,
bd69dbb8-9d81-4108-87d5-7c4f6700e3c1,6,1,01/01/2023 13:24,7,TRUE,Just Eat,Online,,,NewYearsDay,FALSE,MA_LAMB_TIKKA_M8,Lamb Tikka Z - Main (8),Main,9.8,1,9.8,
bd69dbb8-9d81-4108-87d5-7c4f6700e3c1,7,1,01/01/2023 13:24,7,TRUE,Just Eat,Online,,,NewYearsDay,FALSE,DR_BOTTLE_1_5L,Bottle 1.25/1.5L,Drink,3.95,2,7.9,
bd69dbb8-9d81-4108-87d5-7c4f6700e3c1,8,1,01/01/2023 13:24,7,TRUE,Just Eat,Online,,,NewYearsDay,FALSE,MA_FISH_TIKKA_M4,Fish Tikka F - Main (4 strips),Main,10.65,1,10.65,
bd69dbb8-9d81-4108-87d5-7c4f6700e3c1,9,1,01/01/2023 13:24,7,TRUE,Just Eat,Online,,,NewYearsDay,FALSE,BR_GARLIC_NAAN,Garlic Naan,Bread,3.75,5,18.75,
bd69dbb8-9d81-4108-87d5-7c4f6700e3c1,10,1,01/01/2023 13:24,7,TRUE,Just Eat,Online,,,NewYearsDay,FALSE,BR_PESHWARI_NAAN,Peshwari Naan,Bread,4.15,4,16.6,
bd69dbb8-9d81-4108-87d5-7c4f6700e3c1,11,1,01/01/2023 13:24,7,TRUE,Just Eat,Online,,,NewYearsDay,FALSE,ST_SHEEK_KEBAB_S2,Sheek Kebab (E M) - Starter (2),Starter,5.55,1,5.55,
059a4f10-5c43-4874-b255-c0acdb0e65a3,1,1,01/01/2023 18:20,7,TRUE,Dine-in,Cash,,5,NewYearsDay,FALSE,MA_SHASHLIK_LAMB,Shashlik Z - Lamb Tikka (8),Main,13.75,1,13.75,
059a4f10-5c43-4874-b255-c0acdb0e65a3,2,1,01/01/2023 18:20,7,TRUE,Dine-in,Cash,,5,NewYearsDay,FALSE,SI_POPADOM,Popadom (Plain/Spicy),Side,1,6,6,
059a4f10-5c43-4874-b255-c0acdb0e65a3,3,1,01/01/2023 18:20,7,TRUE,Dine-in,Cash,,5,NewYearsDay,FALSE,MA_VEG_TIKKA_M8,Tikka Z (VG/VN) - Main (8),Main,7.75,1,7.75,
059a4f10-5c43-4874-b255-c0acdb0e65a3,4,1,01/01/2023 18:20,7,TRUE,Dine-in,Cash,,5,NewYearsDay,FALSE,SI_BOMBAY_ALOO,Bombay Aloo (Side),Side,5.75,2,11.5,
059a4f10-5c43-4874-b255-c0acdb0e65a3,5,1,01/01/2023 18:20,7,TRUE,Dine-in,Cash,,5,NewYearsDay,FALSE,BR_NAAN,Naan,Bread,2.95,6,17.7,
059a4f10-5c43-4874-b255-c0acdb0e65a3,6,1,01/01/2023 18:20,7,TRUE,Dine-in,Cash,,5,NewYearsDay,FALSE,SI_SAAG_PANEER,Saag Paneer (Side),Side,6.5,3,19.5,
059a4f10-5c43-4874-b255-c0acdb0e65a3,7,1,01/01/2023 18:20,7,TRUE,Dine-in,Cash,,5,NewYearsDay,FALSE,SI_TARKA_DHAL,Tarka Dhal (Side),Side,5.75,4,23,
059a4f10-5c43-4874-b255-c0acdb0e65a3,8,1,01/01/2023 18:20,7,TRUE,Dine-in,Cash,,5,NewYearsDay,FALSE,DR_BOTTLE_1_5L,Bottle 1.25/1.5L,Drink,3.95,6,23.7,
059a4f10-5c43-4874-b255-c0acdb0e65a3,9,1,01/01/2023 18:20,7,TRUE,Dine-in,Cash,,5,NewYearsDay,FALSE,ST_VEG_TIKKA_S4,Tikka Z (VG/VN) - Starter (4),Starter,4.35,1,4.35,
059a4f10-5c43-4874-b255-c0acdb0e65a3,10,1,01/01/2023 18:20,7,TRUE,Dine-in,Cash,,5,NewYearsDay,FALSE,ST_SHEEK_KEBAB_S2,Sheek Kebab (E M) - Starter (2),Starter,5.55,1,5.55,
ac171d04-dbf5-45d6-90b1-80a7bd48989f,1,1,07/01/2023 18:20,6,TRUE,Dine-in,Cash,,5,NewYearsDay,TRUE,MA_SHASHLIK_LAMB,Shashlik Z - Lamb Tikka (8),Main,13.75,1,-13.75,
ac171d04-dbf5-45d6-90b1-80a7bd48989f,2,1,07/01/2023 18:20,6,TRUE,Dine-in,Cash,,5,NewYearsDay,TRUE,SI_POPADOM,Popadom (Plain/Spicy),Side,1,6,-6,
ac171d04-dbf5-45d6-90b1-80a7bd48989f,3,1,07/01/2023 18:20,6,TRUE,Dine-in,Cash,,5,NewYearsDay,TRUE,MA_VEG_TIKKA_M8,Tikka Z (VG/VN) - Main (8),Main,7.75,1,-7.75,
ac171d04-dbf5-45d6-90b1-80a7bd48989f,4,1,07/01/2023 18:20,6,TRUE,Dine-in,Cash,,5,NewYearsDay,TRUE,SI_BOMBAY_ALOO,Bombay Aloo (Side),Side,5.75,2,-11.5,
ac171d04-dbf5-45d6-90b1-80a7bd48989f,5,1,07/01/2023 18:20,6,TRUE,Dine-in,Cash,,5,NewYearsDay,TRUE,BR_NAAN,Naan,Bread,2.95,6,-17.7,
ac171d04-dbf5-45d6-90b1-80a7bd48989f,6,1,07/01/2023 18:20,6,TRUE,Dine-in,Cash,,5,NewYearsDay,TRUE,SI_SAAG_PANEER,Saag Paneer (Side),Side,6.5,3,-19.5,
ac171d04-dbf5-45d6-90b1-80a7bd48989f,7,1,07/01/2023 18:20,6,TRUE,Dine-in,Cash,,5,NewYearsDay,TRUE,SI_TARKA_DHAL,Tarka Dhal (Side),Side,5.75,4,-23,
ac171d04-dbf5-45d6-90b1-80a7bd48989f,8,1,07/01/2023 18:20,6,TRUE,Dine-in,Cash,,5,NewYearsDay,TRUE,DR_BOTTLE_1_5L,Bottle 1.25/1.5L,Drink,3.95,6,-23.7,
ac171d04-dbf5-45d6-90b1-80a7bd48989f,9,1,07/01/2023 18:20,6,TRUE,Dine-in,Cash,,5,NewYearsDay,TRUE,ST_VEG_TIKKA_S4,Tikka Z (VG/VN) - Starter (4),Starter,4.35,1,-4.35,
ac171d04-dbf5-45d6-90b1-80a7bd48989f,10,1,07/01/2023 18:20,6,TRUE,Dine-in,Cash,,5,NewYearsDay,TRUE,ST_SHEEK_KEBAB_S2,Sheek Kebab (E M) - Starter (2),Starter,5.55,1,-5.55,
3585514e-1380-4adb-8289-b8c26a9cee66,1,1,01/01/2023 18:24,7,TRUE,Deliveroo,Online,,,NewYearsDay,FALSE,MA_CHIK_TIKKA_M8,Chicken Tikka Z - Main (8),Main,9.4,1,9.4,
3585514e-1380-4adb-8289-b8c26a9cee66,2,1,01/01/2023 18:24,7,TRUE,Deliveroo,Online,,,NewYearsDay,FALSE,SI_TARKA_DHAL,Tarka Dhal (Side),Side,5.75,3,17.25,
3585514e-1380-4adb-8289-b8c26a9cee66,3,1,01/01/2023 18:24,7,TRUE,Deliveroo,Online,,,NewYearsDay,FALSE,BR_TANDOORI_ROTI,Tandoori Roti,Bread,2.9,3,8.7,
3585514e-1380-4adb-8289-b8c26a9cee66,4,1,01/01/2023 18:24,7,TRUE,Deliveroo,Online,,,NewYearsDay,FALSE,MA_RAOUSHON_MAAS,Raushon Maas (Fish),Main,15.35,1,15.35,
3585514e-1380-4adb-8289-b8c26a9cee66,5,1,01/01/2023 18:24,7,TRUE,Deliveroo,Online,,,NewYearsDay,FALSE,MA_DESHI_CHINGRI,Deshi Chingri (King Prawn),Main,18.65,1,18.65,
3585514e-1380-4adb-8289-b8c26a9cee66,6,1,01/01/2023 18:24,7,TRUE,Deliveroo,Online,,,NewYearsDay,FALSE,MA_FISH_TIKKA_M4,Fish Tikka F - Main (4 strips),Main,10.65,1,10.65,
3585514e-1380-4adb-8289-b8c26a9cee66,7,1,01/01/2023 18:24,7,TRUE,Deliveroo,Online,,,NewYearsDay,FALSE,DR_CAN_330,Can 330ml,Drink,2.2,3,6.6,
4527f6ed-0a7e-435c-b166-d0dfdeb81411,1,1,01/01/2023 21:57,7,TRUE,Uber Eats,Online,,,NewYearsDay,FALSE,MA_CHIK_TIKKA_M8,Chicken Tikka Z - Main (8),Main,9.4,1,9.4,
4527f6ed-0a7e-435c-b166-d0dfdeb81411,2,1,01/01/2023 21:57,7,TRUE,Uber Eats,Online,,,NewYearsDay,FALSE,SI_SAAG_PANEER,Saag Paneer (Side),Side,6.5,4,26,
4527f6ed-0a7e-435c-b166-d0dfdeb81411,3,1,01/01/2023 21:57,7,TRUE,Uber Eats,Online,,,NewYearsDay,FALSE,SM_SET_MEAL_VEG,Set Meal Vegetarian,SetMeal,24,1,24,
4527f6ed-0a7e-435c-b166-d0dfdeb81411,4,1,01/01/2023 21:57,7,TRUE,Uber Eats,Online,,,NewYearsDay,FALSE,BR_GARLIC_NAAN,Garlic Naan,Bread,3.75,4,15,
4527f6ed-0a7e-435c-b166-d0dfdeb81411,5,1,01/01/2023 21:57,7,TRUE,Uber Eats,Online,,,NewYearsDay,FALSE,MA_PANEER_TIKKA_M8,Paneer Tikka Z (VG) - Main (8),Main,10.65,1,10.65,
4527f6ed-0a7e-435c-b166-d0dfdeb81411,6,1,01/01/2023 21:57,7,TRUE,Uber Eats,Online,,,NewYearsDay,FALSE,MA_SHASHLIK_PANEER,Shashlik Z - Paneer VG (8),Main,13.75,1,13.75,
4527f6ed-0a7e-435c-b166-d0dfdeb81411,7,1,01/01/2023 21:57,7,TRUE,Uber Eats,Online,,,NewYearsDay,FALSE,SM_SET_MEAL_1,Set Meal 1,SetMeal,24.65,1,24.65,
4527f6ed-0a7e-435c-b166-d0dfdeb81411,8,1,01/01/2023 21:57,7,TRUE,Uber Eats,Online,,,NewYearsDay,FALSE,MA_BUTTER_CHIK,Butter Chicken,Main,13.7,1,13.7,
4527f6ed-0a7e-435c-b166-d0dfdeb81411,9,1,01/01/2023 21:57,7,TRUE,Uber Eats,Online,,,NewYearsDay,FALSE,MA_SHASHLIK_CHIK,Shashlik Z - Chicken Tikka (8),Main,12.3,1,12.3,
4527f6ed-0a7e-435c-b166-d0dfdeb81411,10,1,01/01/2023 21:57,7,TRUE,Uber Eats,Online,,,NewYearsDay,FALSE,SI_RAITA_PLAIN,Raita (Plain),Side,3,2,6,
4527f6ed-0a7e-435c-b166-d0dfdeb81411,11,1,01/01/2023 21:57,7,TRUE,Uber Eats,Online,,,NewYearsDay,FALSE,SM_SET_MEAL_VEG,Set Meal Vegetarian,SetMeal,24,1,24,
ab6babf8-c0cf-4e61-94e0-92870ee63f5b,1,1,01/01/2023 11:09,7,TRUE,Dine-in,Cash,,5,NewYearsDay,FALSE,MA_GARLIC_CHILLI,Garlic Chilli,Main,13.7,1,13.7,
ab6babf8-c0cf-4e61-94e0-92870ee63f5b,2,1,01/01/2023 11:09,7,TRUE,Dine-in,Cash,,5,NewYearsDay,FALSE,SI_CHANA_MASALA,Chana Masala (Side),Side,6,2,12,
ab6babf8-c0cf-4e61-94e0-92870ee63f5b,3,1,01/01/2023 11:09,7,TRUE,Dine-in,Cash,,5,NewYearsDay,FALSE,MA_MURGI_MOSHLA,Murgi Moshla,Main,16.55,1,16.55,
ab6babf8-c0cf-4e61-94e0-92870ee63f5b,4,1,01/01/2023 11:09,7,TRUE,Dine-in,Cash,,5,NewYearsDay,FALSE,SI_CHUTNEY_TRAY,Chutney Tray (5 chutneys),Side,4,6,24,
ab6babf8-c0cf-4e61-94e0-92870ee63f5b,5,1,01/01/2023 11:09,7,TRUE,Dine-in,Cash,,5,NewYearsDay,FALSE,DE_KULFI,Kulfi (Pistachio/Mango),Dessert,3.6,1,3.6,
ab6babf8-c0cf-4e61-94e0-92870ee63f5b,6,1,01/01/2023 11:09,7,TRUE,Dine-in,Cash,,5,NewYearsDay,FALSE,MA_FISH_TIKKA_M4,Fish Tikka F - Main (4 strips),Main,10.65,1,10.65,
ab6babf8-c0cf-4e61-94e0-92870ee63f5b,7,1,01/01/2023 11:09,7,TRUE,Dine-in,Cash,,5,NewYearsDay,FALSE,BR_NAAN,Naan,Bread,2.95,3,8.85,
ab6babf8-c0cf-4e61-94e0-92870ee63f5b,8,1,01/01/2023 11:09,7,TRUE,Dine-in,Cash,,5,NewYearsDay,FALSE,ST_CHIK_TIKKA_S4,Chicken Tikka Z - Starter (4),Starter,5.2,1,5.2,
cce139b5-36df-4d5f-8966-cd490c4313b7,1,1,01/01/2023 18:31,7,TRUE,Uber Eats,Online,,,NewYearsDay,FALSE,MA_LAMB_TIKKA_M8,Lamb Tikka Z - Main (8),Main,9.8,1,9.8,
cce139b5-36df-4d5f-8966-cd490c4313b7,2,1,01/01/2023 18:31,7,TRUE,Uber Eats,Online,,,NewYearsDay,FALSE,SI_SAAG_ALOO,Saag Aloo (Side),Side,6,5,30,
cce139b5-36df-4d5f-8966-cd490c4313b7,3,1,01/01/2023 18:31,7,TRUE,Uber Eats,Online,,,NewYearsDay,FALSE,MA_LAMB_CHOP_M4,Lamb Chop Z - Main (4),Main,11.35,1,11.35,
cce139b5-36df-4d5f-8966-cd490c4313b7,4,1,01/01/2023 18:31,7,TRUE,Uber Eats,Online,,,NewYearsDay,FALSE,SI_SAAG_PANEER,Saag Paneer (Side),Side,6.5,2,13,
cce139b5-36df-4d5f-8966-cd490c4313b7,5,1,01/01/2023 18:31,7,TRUE,Uber Eats,Online,,,NewYearsDay,FALSE,ST_SHEEK_KEBAB_S2,Sheek Kebab (E M) - Starter (2),Starter,5.55,1,5.55,
cce139b5-36df-4d5f-8966-cd490c4313b7,6,1,01/01/2023 18:31,7,TRUE,Uber Eats,Online,,,NewYearsDay,FALSE,BR_PESHWARI_NAAN,Peshwari Naan,Bread,4.15,1,4.15,
cce139b5-36df-4d5f-8966-cd490c4313b7,7,1,01/01/2023 18:31,7,TRUE,Uber Eats,Online,,,NewYearsDay,FALSE,SI_TARKA_DHAL,Tarka Dhal (Side),Side,5.75,6,34.5,
cce139b5-36df-4d5f-8966-cd490c4313b7,8,1,01/01/2023 18:31,7,TRUE,Uber Eats,Online,,,NewYearsDay,FALSE,DE_KULFI,Kulfi (Pistachio/Mango),Dessert,3.6,1,3.6,
cce139b5-36df-4d5f-8966-cd490c4313b7,9,1,01/01/2023 18:31,7,TRUE,Uber Eats,Online,,,NewYearsDay,FALSE,MA_RAOUSHON_MAAS,Raushon Maas (Fish),Main,15.35,1,15.35,
dd0c8765-06bd-4078-8216-4d3669d1684a,1,1,01/01/2023 18:09,7,TRUE,Deliveroo,Online,,,NewYearsDay,FALSE,MA_FISH_TIKKA_M4,Fish Tikka F - Main (4 strips),Main,10.65,1,10.65,
dd0c8765-06bd-4078-8216-4d3669d1684a,2,1,01/01/2023 18:09,7,TRUE,Deliveroo,Online,,,NewYearsDay,FALSE,SI_CHUTNEY_TRAY,Chutney Tray (5 chutneys),Side,4,4,16,
dd0c8765-06bd-4078-8216-4d3669d1684a,3,1,01/01/2023 18:09,7,TRUE,Deliveroo,Online,,,NewYearsDay,FALSE,SI_BOMBAY_ALOO,Bombay Aloo (Side),Side,5.75,5,28.75,
dd0c8765-06bd-4078-8216-4d3669d1684a,4,1,01/01/2023 18:09,7,TRUE,Deliveroo,Online,,,NewYearsDay,FALSE,DR_BOTTLE_1_5L,Bottle 1.25/1.5L,Drink,3.95,4,15.8,
dd0c8765-06bd-4078-8216-4d3669d1684a,5,1,01/01/2023 18:09,7,TRUE,Deliveroo,Online,,,NewYearsDay,FALSE,SI_SAAG_PANEER,Saag Paneer (Side),Side,6.5,1,6.5,
dd0c8765-06bd-4078-8216-4d3669d1684a,6,1,01/01/2023 18:09,7,TRUE,Deliveroo,Online,,,NewYearsDay,FALSE,MA_TANDOORI_CHIK_W4,Tandoori Chicken Z (on the bone) Whole,Main,17.2,1,17.2,
dd0c8765-06bd-4078-8216-4d3669d1684a,7,1,01/01/2023 18:09,7,TRUE,Deliveroo,Online,,,NewYearsDay,FALSE,MA_PASSANDA,Passanda,Main,13.7,1,13.7,
dd0c8765-06bd-4078-8216-4d3669d1684a,8,1,01/01/2023 18:09,7,TRUE,Deliveroo,Online,,,NewYearsDay,FALSE,DE_KULFI,Kulfi (Pistachio/Mango),Dessert,3.6,1,3.6,
dd0c8765-06bd-4078-8216-4d3669d1684a,9,1,01/01/2023 18:09,7,TRUE,Deliveroo,Online,,,NewYearsDay,FALSE,DR_CAN_330,Can 330ml,Drink,2.2,5,11,
dd0c8765-06bd-4078-8216-4d3669d1684a,10,1,01/01/2023 18:09,7,TRUE,Deliveroo,Online,,,NewYearsDay,FALSE,BR_PESHWARI_NAAN,Peshwari Naan,Bread,4.15,2,8.3,
dd0c8765-06bd-4078-8216-4d3669d1684a,11,1,01/01/2023 18:09,7,TRUE,Deliveroo,Online,,,NewYearsDay,FALSE,DE_VANILLA_CHEESECAKE,Vanilla Cheesecake (slice),Dessert,3.95,1,3.95,
dd0c8765-06bd-4078-8216-4d3669d1684a,12,1,01/01/2023 18:09,7,TRUE,Deliveroo,Online,,,NewYearsDay,FALSE,SI_SAAG_PANEER,Saag Paneer (Side),Side,6.5,1,6.5,
dd0c8765-06bd-4078-8216-4d3669d1684a,13,1,01/01/2023 18:09,7,TRUE,Deliveroo,Online,,,NewYearsDay,FALSE,ST_LAMB_TIKKA_S4,Lamb Tikka Z - Starter (4),Starter,5.55,1,5.55,
8c1c5188-9a55-4d9f-b72b-963e099c470d,1,1,01/01/2023 20:28,7,TRUE,Collection,Card,3483,3,NewYearsDay,FALSE,MA_GARLIC_CHILLI,Garlic Chilli,Main,13.7,1,13.7,
8c1c5188-9a55-4d9f-b72b-963e099c470d,2,1,01/01/2023 20:28,7,TRUE,Collection,Card,3483,3,NewYearsDay,FALSE,SI_SAAG_PANEER,Saag Paneer (Side),Side,6.5,3,19.5,
8c1c5188-9a55-4d9f-b72b-963e099c470d,3,1,01/01/2023 20:28,7,TRUE,Collection,Card,3483,3,NewYearsDay,FALSE,MA_VEG_TIKKA_M8,Tikka Z (VG/VN) - Main (8),Main,7.75,1,7.75,
d90654e3-b603-4699-bc9f-4cf168614db3,1,1,01/01/2023 02:45,7,TRUE,Collection,Card,,19,NewYearsDay,FALSE,MA_MIX_GRILL_MASALA,Mix Grill Masala,Main,18.65,1,18.65,
d90654e3-b603-4699-bc9f-4cf168614db3,2,1,01/01/2023 02:45,7,TRUE,Collection,Card,,19,NewYearsDay,FALSE,SI_BOMBAY_ALOO,Bombay Aloo (Side),Side,5.75,4,23,
d90654e3-b603-4699-bc9f-4cf168614db3,3,1,01/01/2023 02:45,7,TRUE,Collection,Card,,19,NewYearsDay,FALSE,SI_POPADOM,Popadom (Plain/Spicy),Side,1,3,3,
d90654e3-b603-4699-bc9f-4cf168614db3,4,1,01/01/2023 02:45,7,TRUE,Collection,Card,,19,NewYearsDay,FALSE,MA_BUTTER_CHIK,Butter Chicken,Main,13.7,1,13.7,
d90654e3-b603-4699-bc9f-4cf168614db3,5,1,01/01/2023 02:45,7,TRUE,Collection,Card,,19,NewYearsDay,FALSE,DR_CAN_330,Can 330ml,Drink,2.2,5,11,
d90654e3-b603-4699-bc9f-4cf168614db3,6,1,01/01/2023 02:45,7,TRUE,Collection,Card,,19,NewYearsDay,FALSE,ST_CHIK_TIKKA_S4,Chicken Tikka Z - Starter (4),Starter,5.2,1,5.2,
d90654e3-b603-4699-bc9f-4cf168614db3,7,1,01/01/2023 02:45,7,TRUE,Collection,Card,,19,NewYearsDay,FALSE,MA_KARAHI,Karahi,Main,13.7,1,13.7,
d90654e3-b603-4699-bc9f-4cf168614db3,8,1,01/01/2023 02:45,7,TRUE,Collection,Card,,19,NewYearsDay,FALSE,DR_BOTTLE_1_5L,Bottle 1.25/1.5L,Drink,3.95,2,7.9,
d90654e3-b603-4699-bc9f-4cf168614db3,9,1,01/01/2023 02:45,7,TRUE,Collection,Card,,19,NewYearsDay,FALSE,MA_LAMB_TIKKA_M8,Lamb Tikka Z - Main (8),Main,9.8,1,9.8,
76779a14-2710-466d-b0c5-d7052096c223,1,1,01/01/2023 12:20,7,TRUE,Uber Eats,Online,,,NewYearsDay,FALSE,MA_SHASHLIK_PANEER,Shashlik Z - Paneer VG (8),Main,13.75,1,13.75,
76779a14-2710-466d-b0c5-d7052096c223,2,1,01/01/2023 12:20,7,TRUE,Uber Eats,Online,,,NewYearsDay,FALSE,SI_POPADOM,Popadom (Plain/Spicy),Side,1,6,6,
76779a14-2710-466d-b0c5-d7052096c223,3,1,01/01/2023 12:20,7,TRUE,Uber Eats,Online,,,NewYearsDay,FALSE,ST_LAMB_TIKKA_S4,Lamb Tikka Z - Starter (4),Starter,5.55,1,5.55,
76779a14-2710-466d-b0c5-d7052096c223,4,1,01/01/2023 12:20,7,TRUE,Uber Eats,Online,,,NewYearsDay,FALSE,DR_LASSI_500,Lassi 500ml (Mango/Salty),Drink,4.4,5,22,
76779a14-2710-466d-b0c5-d7052096c223,5,1,01/01/2023 12:20,7,TRUE,Uber Eats,Online,,,NewYearsDay,FALSE,MA_DESHI_CHINGRI,Deshi Chingri (King Prawn),Main,18.65,1,18.65,
76779a14-2710-466d-b0c5-d7052096c223,6,1,01/01/2023 12:20,7,TRUE,Uber Eats,Online,,,NewYearsDay,FALSE,MA_DESHI_CHINGRI,Deshi Chingri (King Prawn),Main,18.65,1,18.65,
76779a14-2710-466d-b0c5-d7052096c223,7,1,01/01/2023 12:20,7,TRUE,Uber Eats,Online,,,NewYearsDay,FALSE,DR_CAN_330,Can 330ml,Drink,2.2,6,13.2,
76779a14-2710-466d-b0c5-d7052096c223,8,1,01/01/2023 12:20,7,TRUE,Uber Eats,Online,,,NewYearsDay,FALSE,SI_POPADOM,Popadom (Plain/Spicy),Side,1,2,2,
